Time,j10,j11,j12,j13,j14,j15,vel_j1,vel_j2,vel_j3,vel_j4,vel_j5,vel_j6,vel_pct_j1,vel_pct_j2,vel_pct_j3,vel_pct_j4,vel_pct_j5,vel_pct_j6,TCP_X,TCP_Y,TCP_Z
6.44085806536228,-111.34487029301289,71.36192100797676,-35.313527033841176,-76.55973540291096,71.83611458604013,52.528585816811834,-0.21001213260467763,-0.9130565122754365,-1.0555898406672668,0.4144643455127791,0.22788644000115985,-1.0765998373710643,2,2,2,2,2,2,-480.1508099400221,-689.514106896024,767.562727160938
6.45107258170285,-111.34751999055794,71.35040108496534,-35.32684528252854,-76.55450615665173,71.83898980154854,52.515002487550326,-0.319192204833137,-1.3877318309023412,-1.6043646834294574,0.629934026327764,0.3463589190464635,-1.6362972536500002,3,3,3,3,3,3,-480.19221942297133,-689.3101234401893,767.7590587908009
6.46128709804342,-111.35139108099699,71.3335709890506,-35.34630265239142,-76.54686646010015,71.84319036371673,52.49515784674096,-0.44840547980570833,-1.9495042424412055,-2.253832971991771,0.8849397480385133,0.48656964339492853,-2.298692273861297,5,5,5,5,5,5,-480.25262325965525,-689.0120034708433,768.0457736285915
6.47150161438399,-111.3566804807593,71.31057459908449,-35.37288890997119,-76.53642769361821,71.8489299486951,52.46804242796373,-0.5961585037441991,-2.5918807520353533,-2.9964881179703715,1.1765341412028776,0.6468980501731958,-3.0561289017828352,6,6,6,6,6,6,-480.33497851624793,-688.6044473845128,768.4373118475302
6.48171613072456,-111.36357002255312,71.28062137246165,-35.407518006082086,-76.52283100567904,71.85640586512508,52.43272408952866,-0.7609913412702429,-3.308514090661319,-3.8249920074517236,1.501835985800977,0.8257599476892981,-3.9011229689036897,8,8,8,8,8,8,-480.4419366669733,-688.0732356818561,768.946908392216
6.4919306470651295,-111.37222679774017,71.24298485660036,-35.45102979669652,-76.50574663718257,71.86579942565322,52.38834625933885,-0.9414775754073864,-4.093202715129546,-4.732175000989813,1.8580302112393752,1.0216075154305733,-4.826362134422391,10,10,10,10,10,10,-480.57583156154345,-687.4051828056777,769.5865963169889
6.502145163405699,-111.38280349870968,71.19700120042374,-35.50419176383018,-76.48487324577108,71.87727631844511,52.33412617975353,-1.1362243075769156,-4.93989080808438,-5.711035933605797,2.2423678963475995,1.232929304060882,-5.824705885246581,12,12,12,12,12,12,-480.73866763377447,-686.5880915525523,770.3672102400491
6.512359679746269,-111.39543876125276,71.14206766584074,-35.56770073642731,-76.45993723014494,71.89098697869942,52.269353152451124,-1.3438721576027253,-5.842668278006165,-6.754742114790092,2.6521662693767523,1.458250235424781,-6.889185535994048,15,15,15,15,15,15,-480.93210889052807,-685.6107087702184,771.2983905341791
6.522574196086839,-111.41025750693662,71.0776411392273,-35.642184611245895,-76.43069205437817,71.90706696016188,52.193386783292276,-1.5630952637057536,-6.795770759208456,-7.856629328500286,3.084808708007161,1.696131602544045,-8.013004228993086,17,17,17,17,17,17,-481.157469144457,-684.4626829627869,772.3885887813233
6.532788712427409,-111.42737128547874,71.00323664290734,-35.728204073742845,-76.396917572234,71.9256373066393,52.105655227182915,-1.7926012825060695,-7.793579611838712,-9.010201833162531,3.537744739340031,1.9451710696197542,-9.18953693428144,20,20,20,20,20,20,-481.41570388346975,-683.1345243363031,773.6450749344042
6.5430032287679785,-111.44687861712119,70.91842584663398,-35.826254318959236,-76.35841935148066,71.94680492351355,52.0056534329373,-2.031131389026351,-8.830621921878997,-10.209132361671541,4.008490039900229,2.2040026720329893,-10.412330449607357,23,23,23,23,23,23,-481.7074041042088,-681.6175677284253,775.0739465552123
6.553217745108549,-111.46886533500485,70.82283557907049,-35.93676677240551,-76.31502799820686,71.97066294925558,51.89294138814106,-2.277460276689102,-9.901570501146672,-11.447262121388162,4.494626435639758,2.471296816340658,-11.675103400427844,25,25,25,25,25,25,-482.03279237597206,-679.9039387781716,776.6801404314739
6.563432261449119,-111.49340492754366,70.71614633927145,-36.06011081094665,-76.26659848113746,71.99729112693937,51.767142364014276,-2.5303961573145646,-11.001243887290919,-12.718600794142493,4.993801901931504,2.7457602802810595,-12.971746239910061,28,28,28,28,28,28,-482.39172134517037,-677.9865236053113,778.4674468185758
6.573646777789689,-111.52055888079886,70.59809080816383,-36.19659548368742,-76.21300945594916,72.02675617575602,51.62794116027449,-2.7887807611228097,-12.124606343798998,-14.017326536234247,5.503730563575486,3.0261362127704077,-14.296321248932014,31,31,31,31,31,31,-482.7836748383646,-675.858942184503,780.4385265010907
6.583861294130259,-111.55037702085318,70.46845236002802,-36.34647123285758,-76.154162589586,72.05911216252764,51.475082349999774,-3.0514893367358185,-13.266767859989994,-15.33778597842891,6.022192694795388,3.3112041339028293,-15.643062536081164,34,34,34,34,34,34,-483.2077716738763,-673.515525517329,782.5949308253342
6.594075810470828,-111.58289785618518,70.327063573979,-36.50993161469707,-76.08998188457507,72.09440087322145,51.308368524491776,-3.317430651174009,-14.422984151015504,-16.674494225960192,6.547034719236464,3.5997799349517567,-17.00637603765443,37,37,37,37,37,37,-483.6627722476462,-670.9512966265187,784.9371248157553
6.604290326811398,-111.61814892004342,70.17380474544737,-36.687115020341196,-76.02041300334216,72.13265218446368,51.12765853813878,-3.585546989856929,-15.5886566578659,-18.022134858531402,7.076169209969024,3.8907158783699276,-18.380839517659233,40,40,40,40,40,40,-484.14708791812734,-668.1619553215345,787.4645134540907
6.614504843151968,-111.65614711282073,70.0086023976604,-36.87810639670591,-75.94542259252734,72.1738844350537,50.93286575327873,-3.854814156605344,-16.759332547364075,-19.375559930313372,7.607574889491208,4.182900597788689,-19.761202567812095,43,43,43,43,43,43,-484.65879317727945,-665.1438666139057,790.175471169987
6.624719359492538,-111.69689904442843,69.83142779312318,-37.08293896737295,-75.86499760730052,72.21810479747786,50.72395628506233,-4.124241473639845,-17.930704712164736,-20.729789969943063,8.139296629722734,4.4752590980172995,-21.142386607540043,47,47,47,47,47,47,-485.195640559896,-661.8940525948084,793.0673745643245
6.634933875833108,-111.74040137667063,69.64229544509972,-37.30159595347504,-75.77914463567724,72.26530964942366,50.50094724631601,-4.392871781580156,-19.09861177075928,-22.080013980528438,8.66944545200489,4.766752755044327,-22.519484883980606,50,50,50,50,50,50,-485.7550782113107,-658.4101875269882,796.1366383609918
6.645148392173677,-111.78664116561839,69.44126162909394,-37.53401229458118,-75.68788922283416,72.31548494529358,50.26390499240506,-4.659781439445823,-20.25903806747302,-23.421589439644972,9.196198527107498,5.05637931603625,-23.88776247198076,53,53,53,53,53,53,-486.3342700037977,-654.6905958486454,799.3787545585964
6.655362908514248,-111.83559620398404,69.22842289433086,-37.78007636958178,-75.59127519542471,72.3686065877192,50.012943366096614,-4.9240803246569165,-21.408113672465863,-24.750042299332183,9.717799175221947,5.3431728993395495,-25.242656274095207,56,56,56,56,56,56,-486.9301180645005,-650.7342527388491,802.7883347299709
6.665577424854818,-111.88723536349536,69.00391457523759,-38.039631717573826,-75.4893639858948,72.42464079907516,49.748221942422795,-5.184911833030552,-22.54211438173162,-26.061066986102333,10.232556865964685,5.6262039944779225,-26.57977502059019,59,59,59,59,59,59,-487.5392875523727,-646.54078685276,806.3591553938015
6.675791941195388,-111.94151893726985,68.76790930292448,-38.31247875874623,-75.3822339567983,72.48354449299315,49.46994427354364,-5.4414528787878425,-23.65746171709871,-27.3505264009352,10.73884721837721,5.904579462156459,-27.894899269444537,62,62,62,62,62,62,-488.15823349830583,-642.1104848007677,810.0842063589087
6.6860064575359575,-111.998398982189,68.52061551666617,-38.5983765152649,-75.2699797251128,72.54526564587594,49.178356133610215,-5.692913894549031,-24.75072292622876,-28.61445191927703,11.235112000922589,6.177442534256773,-29.183981406343744,64,64,64,64,64,64,-488.78322950128893,-637.4442969188224,813.9557419173249
6.696220973876527,-112.0578196612725,68.26227597538272,-38.89704433215804,-75.15271148655519,72.60974366841134,48.87374376362767,-5.938538831330017,-25.818610982618708,-29.849043391042994,11.71985913149173,6.4439728138376955,-30.44314564468347,67,67,67,67,67,67,-489.4103980540845,-632.5438438579248,817.9653347372591
6.706435490217097,-112.11971758605246,67.99316626912062,-39.208163598201274,-75.03055433989721,72.67690977708621,48.556432116318284,-6.1776051585513905,-26.857984585601464,-31.050669140615778,12.191662677397112,6.70338627514084,-31.668688025570212,70,70,70,70,70,70,-490.0357422545666,-627.4114235090666,822.1039322812122
6.716650006557667,-112.18402215894773,67.71359333053393,-39.53137946680293,-74.90364761128122,72.7466873657005,48.226783100984484,-6.4094238640307895,-27.86584816034108,-32.215865966847325,12.649162855375568,6.954935263583648,-32.85707641781993,73,73,73,73,73,73,-490.6551786435924,-622.0500177758456,826.3619155480712
6.726864522898237,-112.25065591563802,67.42389394636534,-39.86630257688921,-74.77214417853568,72.81899237688117,47.88519382837194,-6.633339453987065,-28.8393518578369,-33.341339143054654,13.091066031588985,7.197908495762865,-34.004950517958044,75,75,75,75,75,75,-491.26457089717485,-616.4632987104878,830.7291599111004
6.7370790392388065,-112.31953486743832,67.12443326892729,-40.212510773789354,-74.63620979549093,72.89373367359629,47.532094855532584,-6.848729953038204,-29.775791554922172,-34.4239624170265,13.516144721622911,7.431631059454544,-35.109121850220795,78,78,78,78,78,78,-491.85976408993173,-610.6556335399064,835.1950977966987
6.747293555579376,-112.39056884367294,66.81560332758303,-40.56955083012097,-74.49602241629464,72.97081341066894,47.167948430687666,-7.05500690420132,-30.672608854268226,-35.46077801102015,13.923237590487947,7.655464413614039,-36.16657376655531,80,80,80,80,80,80,-492.43661923840267,-604.6320881264662,839.7487829219644
6.757508071919947,-112.46366183404992,66.49782154022763,-40.93694016667512,-74.35177151972758,73.05012740629131,46.79324673809078,-7.25161536889544,-31.527391084374738,-36.44899662175414,14.311249452616263,7.868806388373231,-37.174461446614316,82,82,82,82,82,82,-492.99104782704154,-598.3984284329803,844.3789557829591
6.767722588260517,-112.53871233103516,66.17152922476927,-41.31416857330153,-74.2036574335192,73.13156551353858,46.40851014289102,-7.438033926936637,-32.33787129957807,-37.38599742042115,14.679151271867172,8.071091185042606,-38.1301118977628,84,84,84,84,84,84,-493.5190460166159,-591.9611195926688,849.0741100605849
6.777937104601087,-112.61561367222673,65.83719011061007,-41.700699929793906,-74.05189065866321,73.215011991883,46.01428543599587,-7.6137746765435885,-33.10192828005197,-38.26932805268345,15.025980161525036,8.261789376115438,-39.031023955079355,86,86,86,86,86,86,-494.0167282345265,-585.3273222218763,853.8225595877581
6.788151620941656,-112.6942543827291,65.49528885012735,-42.09597392677505,-73.89669119373325,73.30034587870793,45.61114407893436,-7.778383234333413,-33.81758653180131,-39.09670463866667,15.350839384294403,8.440407905260127,-39.87486828134823,88,88,88,88,88,88,-494.4803598493131,-578.5048856556714,858.6125055005732
6.798366137282226,-112.77451851752735,65.14632953015463,-42.49940778658209,-73.73828785919854,73.38744136082171,45.19968044872007,-7.931438735321658,-34.48301628666626,-39.866011772965706,15.65289835230487,8.606490087324383,-40.65948736706415,90,90,90,90,90,90,-494.9063886374144,-571.502337833285,863.4321031780507
6.808580653622796,-112.85628600386144,64.79083418346278,-42.910397984151665,-73.57691762173945,73.47616814597178,44.78051008271422,-8.072553832926483,-35.096533502318124,-40.57530252464469,15.93139262711526,8.759615608335219,-41.38289553043166,92,92,92,92,92,92,-495.2914747591653,-564.3288716110396,868.2695285603165
6.818795169963366,-112.93943298360047,64.42934130024106,-43.32832196790518,-73.41282491856313,73.56639183435861,44.3542679234887,-8.201374698965177,-35.65659986226835,-41.22279843723634,16.185623919702493,8.89940052549756,-42.0432789173665,93,93,93,93,93,93,-495.6325189730258,-556.9943273340481,873.1130434242367
6.829009686303936,-113.02383215561687,64.06240433957818,-43.752539880634,-73.24626098171922,73.65797429014972,43.921606563689075,-8.317581023653466,-36.161822775859875,-41.806889528738786,16.414960090469233,9.025497267197727,-42.63899550149386,94,94,94,94,94,94,-495.92668883213844,-549.5091715537194,877.9510591890512
6.839224202644505,-113.10935311816071,63.69059024094344,-44.18239628038458,-73.07748316241533,73.75077401299373,43.483194490897716,-8.420886015606898,-36.61095537826781,-42.32613429162013,16.61883514924529,9.137594632995775,-43.16857508414769,96,96,96,96,96,96,-496.1714426253747,-541.8844718350686,882.7721988228263
6.849438718985075,-113.19586271123386,63.3144779356678,-44.61722186134381,-72.90675425533281,73.8446465095342,43.03971433249679,-8.511036401842938,-37.00289653050603,-42.779259692818755,16.79674925528134,9.23541779363455,-43.63071929437557,97,97,97,97,97,97,-496.3645508459373,-534.1318676550254,887.5653564238893
6.859653235325646,-113.28322535896433,62.93465685842491,-45.05633517472413,-72.73434182294228,73.93944466492387,42.59186110053129,-8.587812427776788,-37.33669081941605,-43.16516117373399,16.948268717252432,9.318728291036198,-44.024301588926534,97,97,97,97,97,97,-496.50411499411996,-526.2635374494962,892.3197540600382
6.869867751666216,-113.3713034119804,62.55172545871235,-45.49904434964868,-72.56051751981933,74.03501911433844,42.14034043657227,-8.651027857223477,-37.61152855767923,-43.48290265023891,17.073025993258646,9.387324038296605,-44.348367252266044,98,98,98,98,98,98,-496.58858354672844,-518.2921619218472,897.0249954623578
6.8800822680067855,-113.459957489785,62.166289712332464,-45.944648814036675,-72.38555641696006,74.13121861449068,41.685866856579565,-8.700529972400643,-37.82674578381255,-43.73171651267622,17.17071969082583,9.44103931969583,-44.60213339657317,99,99,99,99,99,99,-496.6167649536446,-510.23088377787826,901.6711161899649
6.890296784347355,-113.54904682312981,61.77896163287368,-46.39244101548847,-72.20973632609676,74.22789041514443,41.229161995765125,-8.736199573921578,-37.98182426216239,-43.911003625851606,17.24111456690209,9.479744790689768,-44.784988961728466,99,99,99,99,99,99,-496.5878375517013,-502.09326410139965,906.2486299068086
6.900511300687925,-113.6384295963896,61.39035778319145,-46.84170814217084,-72.03333712401354,74.32488063062854,40.77095285345594,-8.757950980802873,-38.07639148291216,-44.02033332904281,17.284041527860584,9.503347477913605,-44.89649471532747,99,99,99,99,99,99,-496.501356317039,-493.89323562933083,910.7485704416582
6.910725817028495,-113.72796328993645,61.0010977868894,-47.29173384370215,-71.85664007686192,74.42203461135095,40.31197003795709,-8.76573203045956,-38.11022066207814,-44.05944343599196,17.299397629497438,9.511790779183238,-44.93638325267416,100,100,100,100,100,100,-496.35725640901524,-485.645053225169,915.1625293372316
6.920940333369065,-113.81750502251397,60.61180283980041,-47.74179995203754,-71.67992716447651,74.51919731531264,39.85294601141484,-8.759524078705102,-38.08323074151261,-44.028240234912516,17.28714607703313,9.505054463488987,-44.90455899678127,99,99,99,99,99,99,-496.1558534910773,-477.3632418840243,919.4826886337139
6.9311548497096345,-113.90691189361155,60.22309422146766,-48.19118820235424,-71.50348040469058,74.61621367962158,39.39461333467968,-8.739341999756268,-37.99548638890242,-43.92679848848652,17.247316225115288,9.483154671002572,-44.801098198373765,99,99,99,99,99,99,-495.8978408463266,-469.06254263067746,923.7018486751904
6.941369366050204,-113.99604132583865,59.83559180662573,-48.639181953936664,-71.32758117765168,74.71292899200685,38.93770291216932,-8.705234186226871,-37.84719799776872,-43.75536143386143,17.180003577811707,9.446143913076405,-44.62624893588747,99,99,99,99,99,99,-495.58428333732843,-460.7578566938824,927.8134507741833
6.951583882390775,-114.08475140729895,59.44991257668168,-49.08506791106167,-71.15250955013737,74.80918926233257,38.482942236731766,-8.657282549129855,-37.63872168745957,-43.51434078264947,17.085369788615242,9.39411107223664,-44.38043111546104,98,98,98,98,98,98,-495.21660829060556,-452.4641883550646,931.811594618928
6.961798398731345,-114.17290123396468,59.0666691311963,-49.528137843883655,-70.9785435998707,74.90484159411183,38.0310536345085,-8.595602517880073,-37.37055930316567,-43.20431672093695,16.963642660444496,9.327181402191522,-44.06423647094887,98,98,98,98,98,98,-494.79659341572494,-444.19658687755793,935.6910503595419
6.972012915071915,-114.26035125205081,58.686468199364846,-49.96769030932,-70.80595873983597,74.99973455602085,37.58275250979729,-8.520343040292904,-37.04335841591507,-42.82603790928087,16.81511614564173,9.245516527829984,-43.67842856391792,97,97,97,97,97,97,-494.3263518965797,-435.9700879234703,939.4472653621402
6.982227431412484,-114.34696360038934,58.3099091514984,-50.40303237193608,-70.63502704259423,75.09371855341288,37.1387455899154,-8.431686582581467,-36.657912322562446,-42.38042148269808,16.64015034597496,9.149314445214705,-43.223942783640084,96,96,96,96,96,96,-493.8083148179478,-427.79965485936225,943.0763656734281
6.992441947753054,-114.4326024528035,57.93758251050487,-50.83348132483051,-70.46601656459897,75.18664619983217,36.6997291700626,-8.329849129358008,-36.21516004579916,-41.86855305067746,16.439171512632367,9.03880952158906,-42.70188634709882,95,95,95,95,95,95,-493.2452111133943,-419.70012033927514,946.575152291682
7.002656464093624,-114.51713436048196,57.57006846337007,-51.258366410520395,-70.2991906705118,75.27837268852802,36.26638735818421,-8.21508018363808,-35.71618633414907,-41.29168669717613,16.212672046227897,8.91427249537712,-42.113538298985986,93,93,93,93,93,93,-492.64004524077177,-411.68612853472627,949.9410923925137
7.012870980434194,-114.60042859435322,57.207935372638865,-51.6770305418265,-70.13480735751799,75.36875616396881,35.83939031983419,-8.087662766832885,-35.16222166197449,-40.65124498061907,15.961210496802632,8.77601047618017,-41.460349511704635,92,92,92,92,92,92,-491.9960728087499,-403.7720783564899,953.1723057087164
7.023085496774764,-114.68235748745963,56.85173828789612,-52.088832022758474,-69.97311857964208,75.45765809335593,35.41939252303813,-7.947913418756239,-34.55464222947023,-39.94881893389806,15.685411563817826,8.624366944778112,-40.74394268536901,90,90,90,90,90,90,-491.3167743918317,-395.972067982902,956.2675463121471
7.033300013115333,-114.76279677733186,56.50201745724793,-52.49314626940003,-69.81436957206363,75.54494363813782,35.007030983156305,-7.7961821976224766,-33.894969962663986,-39.18616806437591,15.385966096161185,8.45972175312945,-39.96611234780177,88,88,88,88,88,88,-490.6058277820834,-388.29984097474363,959.2261800913757
7.043514529455903,-114.84162594836297,56.15929683880261,-52.88936753079424,-69.6587981754327,75.63048202552396,34.60292350774679,-7.632852680043672,-33.18487251341942,-38.36522035388051,15.063631092145467,8.282491124372,-39.12882485453505,87,87,87,87,87,87,-489.86707893330623,-380.7687342181813,962.0481582611973
7.053729045796473,-114.9187285741828,55.824082612151834,-53.276910609828576,-69.50663416018556,75.71414691999887,34.20766694142842,-7.458341961031029,-32.42616325943447,-37.48807225870795,14.719229699505,8.09312765282079,-38.23421838881249,85,85,85,85,85,85,-489.1045118576687,-373.39162789561743,964.7339872785559
7.063943562137044,-114.99399266003199,55.496861689851656,-53.65521258412031,-69.3580985508603,75.79581679483607,33.82183541074391,-7.273100653997666,-31.620801304240267,-36.556988709624285,14.353651215399164,7.892120303972242,-37.28460296158478,82,82,82,82,82,82,-488.32221773596825,-366.18089764044004,967.2846955735847
7.0741580784776135,-115.06731098513653,55.17810022890369,-54.02373452690154,-69.21340295041249,75.8753753036122,33.44597856902289,-7.077612890756528,-30.770891477199775,-35.574403111860306,13.967851086411699,7.6799944144986085,-36.282460411513455,80,80,80,80,80,80,-487.524363500909,-359.14836898646394,969.701797533996
7.084372594818183,-115.13858144508171,54.86824214223614,-54.381963227904535,-69.07274886453071,75.95271165172083,33.080619841244946,-6.8723963215169075,-29.878684333518564,-34.54291734512163,13.562850908551392,7.457311692253528,-35.23044440497332,78,78,78,78,78,78,-486.71516014823663,-352.30527417718645,971.987255205723
7.094587111158753,-115.20770739418654,54.56770761018478,-54.729412914246936,-68.93632702595227,76.0277209678867,32.72625466890262,-6.658002114895574,-28.94657615422914,-33.46530176357547,13.139738427250693,7.224670216268558,-34.1313804360476,75,75,75,75,75,75,-485.89883102355117,-345.66221135472586,974.1434381923594
7.104801627499323,-115.27459798787801,54.2768915919743,-55.06562697131682,-68.80431671877878,76.10030467567944,32.38334875486452,-6.435014957900776,-27.97710894619793,-32.34449519585554,12.699667537365714,6.982704436750383,-32.98826582652515,73,73,73,73,73,73,-485.0795803233937,-339.2291061043352,976.1730822504749
7.115016143839893,-115.33916852506512,53.9961623371991,-55.39017966365803,-68.67688510279181,76.1703708650278,32.05233630823842,-6.204053055942676,-26.972970442132215,-31.18360494507312,12.243858283178314,6.732085175091258,-31.804269725910363,70,70,70,70,70,70,-484.26156203807835,-333.0151752884448,978.0792470873077
7.1252306601804625,-115.40134079051339,53.72585989730457,-55.70267785585546,-68.55418653776849,76.2378346637336,31.73361828923412,-5.965768132836133,-25.936994100568317,-29.985906788799408,11.773596858391922,6.473519623857868,-30.582733111415536,68,68,68,68,68,68,-483.44884955106596,-327.0288930651245,979.8652738716606
7.135445176521032,-115.46104339721893,53.46629463706807,-56.00276273342002,-68.43636190779716,76.3026186089856,31.42756065402674,-5.720845430789568,-24.872159105876463,-28.75484497907308,11.290235606135024,6.2077513467941206,-29.32716878795893,65,65,65,65,65,65,-482.6454060957351,-321.2779589502798,981.5347429681618
7.145659692861602,-115.51821212878274,53.21774574608011,-56.29011152367405,-68.32353794559299,76.36465301887364,31.13449259961961,-5.470003710416797,-23.781590368264617,-27.494032242408704,10.79519301896324,5.935560278826705,-28.041261388176267,62,62,62,62,62,62,-481.8550562555572,-315.7692677514472,983.0914323995491
7.155874209202173,-115.57279028178499,52.980459750225315,-56.564439216636494,-68.21582655681355,76.42387636390262,30.854704808707307,-5.213995250725895,-22.668558523771516,-26.20724977977931,10.28995373885307,5.657762726058833,-26.728867372408203,59,59,59,59,59,59,-481.08145867818,-310.50888117425984,984.5392775313901
7.166088725542743,-115.62472900815912,52.75464902316366,-56.82550028590795,-68.11332414437454,76.48023563850643,30.588447694538836,-4.953605849126155,-21.536479934272236,-24.898447266631024,9.776068557204677,5.375211365771629,-25.39401502870294,56,56,56,56,56,56,-480.3280801580588,-305.50200088094016,985.8823324588755
7.176303241883312,-115.67398765756627,52.54049029781136,-57.07309040955613,-68.01611093276536,76.533686732562,30.335929645780585,-4.689654821432957,-20.388916687477508,-23.571742852881663,9.255154414844666,5.088795246426917,-24.040904472824387,53,53,53,53,53,53,-479.5981712262551,-300.7529427637906,987.1247335561711
7.186517758223882,-115.72053411976944,52.33812317782215,-57.30704819100089,-67.92425029236469,76.58419480290331,30.09731527137935,-4.422995001851769,-19.229576596927437,-22.23142316290751,8.728894402023995,4.7994397876637365,-22.673907648245233,50,50,50,50,50,50,-478.8947433700308,-296.26511218595886,988.270665625416
7.196732274564452,-115.76434516700762,52.14764864906825,-57.52725687989941,-67.8377880637562,76.63173464483535,29.87272364542544,-4.154512742995535,-18.062313202003004,-20.881943295560387,8.199037758416589,4.508106780301824,-21.29756832614395,47,47,47,47,47,47,-478.22054798900825,-292.040979936652,989.3243310549473
7.206946790905022,-115.8054067963703,51.96912759112145,-57.733646093031595,-67.7567518820441,76.67629106364816,29.662226552015753,-3.885127915874941,-16.891125767916648,-19.527926824161703,7.667399873120732,4.215794386338134,-19.916602105415084,44,44,44,44,44,44,-477.578057179021,-288.0820586486321,990.2899223648102
7.217161307245592,-115.84371457217144,51.80257928873424,-57.926193535185114,-67.68115050116884,76.71785924613081,29.465846730116663,-3.6157939098949323,-15.720159285710553,-18.174165796492748,7.1358622846590585,3.9235371389468394,-18.535896412655855,41,41,41,41,41,41,-476.96944641929457,-284.3888794320001,991.1715984821136
7.227375823586161,-115.87927396832382,51.64797994332095,-58.104926720040595,-67.61097311822269,76.75644513208537,29.283556118427388,-3.347497632867237,-14.553704472267064,-16.82562073480824,6.606372680976477,3.6324059424828095,-17.16051050217868,38,38,38,38,38,38,-476.3965792232526,-280.9609684897589,991.9734650492975
7.237590339926731,-115.91210071071332,51.50526118443865,-58.26992469105697,-67.54618869776539,76.79206578584096,29.115274100242615,-3.0812595110034104,-13.396197770303132,-15.487420635832851,6.08094489944573,3.3435080724809136,-15.795675456006649,35,35,35,35,35,35,-475.8609937978101,-277.7968234971066,992.6995590248754
7.247804856267301,-115.94222111957318,51.374308581268416,-58.42131974235658,-67.4867452961397,76.82474976776774,28.960865748315953,-2.8181334889127454,-12.25222134836509,-14.1648629707553,5.5616589268646095,3.0579871756525447,-14.446794183865865,32,32,32,32,32,32,-475.3638917403507,-274.8938895473757,993.3538377885181
7.258019372607871,-115.96967245185813,51.254960154096345,-58.559299139610395,-67.43256938578712,76.85453750579087,28.820140069722722,-2.5592070296015805,-11.126503100839443,-12.863413685233208,5.050660899447612,2.7770232698863135,-13.119441423201112,29,29,29,29,29,29,-474.9061287863333,-272.2485344924248,993.9401729103691
7.2682338889484415,-115.99450324361871,51.147004885794566,-58.68410684092323,-67.38356517956353,76.88148166690453,28.69284825072308,-2.305601114478166,-10.023916647941727,-11.588707199392072,4.550163102839158,2.5018327442550046,-11.819363739160371,26,26,26,26,26,26,-474.48820760332035,-269.8560235334902,994.4623486879156
7.278448405289011,-116.01677365237548,51.050181233302524,-58.796045217718934,-67.3396139550547,76.905647528686,28.57868190162514,-2.058470243353361,-8.949481335720694,-10.346546407829774,4.062443972110109,2.233668359005839,-10.552479524602116,23,23,23,23,23,23,-474.11027260875187,-267.710492949268,994.9240654923946
7.288662921629581,-116.03655579949333,50.96417563910788,-58.89547677562571,-67.300573378892,76.92711335080949,28.477271301647928,-1.81900243443646,-7.908362236070831,-9.14290267959989,3.5898480917487263,1.9738192455639512,-9.324879000100195,20,20,20,20,20,20,-473.77210676851087,-265.80492288048083,995.3289479002273
7.298877437970151,-116.05393411255565,50.88862104272754,-58.98282587536096,-67.26627683106804,76.94597074656029,28.38818364378442,-1.5884192243324096,-6.905870146709743,-7.983915858242997,3.134786195673193,1.723610906537259,-8.142824213938086,18,18,18,18,18,18,-473.47313031081416,-264.13110912359303,995.680557513017
7.309091954310721,-116.06900566773857,50.82309539218904,-59.058580453617225,-67.2365327292522,76.96232505434871,28.310921279664612,-1.3679756680501565,-5.947461591185816,-6.87589426175571,2.699735167223962,1.4844052157081156,-7.012749042096025,15,15,15,15,15,15,-473.2124012646095,-262.67963391965867,995.9824102918806
7.3193064706512905,-116.08188053218525,50.767120155511385,-59.12329374394643,-67.2111238531064,76.97629570922405,28.24491996441881,-1.1589603390012562,-5.038738818895256,-5.825314682597645,2.2872380391651452,1.257600418040962,-5.9412591882804,13,13,13,13,13,13,-472.9886177029946,-261.4398357567276,996.2379981479237
7.32952098699186,-116.09268210638017,50.7201588321861,-59.177585997645934,-67.18980666860055,76.98801661438868,28.18954710154011,-0.9626953289887424,-4.18544980506365,-4.838822387712979,1.8999039936852127,1.0446311296788486,-4.935132183906013,10,10,10,10,10,10,-472.8001215396437,-260.3997782347124,996.4508144401169
7.33973550333243,-116.10154746652314,50.68161546465847,-59.222146204643245,-67.17231065232838,76.99763651271199,28.14409998774805,-0.7805362482224321,-3.3934882507407567,-3.92323111849741,1.5404083623955984,0.8469683379399574,-4.001317388082689,8,8,8,8,8,8,-472.644903689323,-259.5462180694393,996.624382934408
7.349950019673001,-116.10862770690392,50.650833149808655,-59.25773381438138,-67.15833761582287,77.00531935824435,28.107804057851357,-0.6138722253098807,-2.6688935828258935,-3.085523090824938,1.2114926263355708,0.6661194013238618,-3.1469359876406604,7,7,7,7,7,7,-472.5206103618271,-258.8645723367634,996.7622896731854
7.360164536013571,-116.11408828227604,50.62709255043244,-59.28518045670412,-67.14756102987201,77.01124468773118,28.079811129611084,-0.46412590725638364,-2.0178509540425447,-2.332848995029432,0.9159644159638851,0.5036280495094406,-2.379280997125012,5,5,5,5,5,5,-472.4245502116793,-258.3388850776192,996.8682170919785
7.37037905235414,-116.11810935023142,50.60961040672285,-59.305391662741,-67.13962534883439,77.01560799212692,28.059197648603476,-0.3327534594712358,-1.446691242950188,-1.672527995923062,0.6566975111692179,0.36107438335279063,-1.7058172587880205,3,3,3,3,3,3,-472.353702013391,-257.9517934000617,996.9459796001838
