Time,X1,Y1,Z1,Rx1,Ry1,Rz1,j10,j11,j12,j13,j14,j15
28.8,1219.64617214,805.701848659,1506.83491238,3.61148078545e-06,0.000159798735223,-43.5671329275,45.6231994629,-2.94998168945,-30.5832214355,0.000213623046875,-59.4172668457,-89.1906433105
28.9,1238.91799004,754.871632613,1538.82930467,1.07368031787e-06,0.000188501913774,-2.94699375272,38.2796020508,-7.49261474609,-25.3631286621,0.000518798828125,-64.6370849609,-41.2270202637
29.0,1253.06490672,736.58563422,1544.79306021,-1.32960182047e-05,0.000177341763324,-2.61050309055,34.8491273115,-7.72919735638,-24.4618064503,0.000548454446345,-65.5383757932,-37.4600600974
29.1,1305.96105099,637.667579675,1567.48610372,-1.6867683774e-05,0.000173764985954,-18.7033844045,18.2299734358,-8.30866133804,-21.1175523845,0.000543141139037,-68.8826245457,-36.9337557553
29.2,1324.86849494,556.282752161,1584.50048175,-1.90369903257e-05,0.000171555371821,-30.6032119556,5.94099518244,-8.73714405879,-18.6446547993,0.000539212231558,-71.355518202,-36.5445817539
29.3,1238.49617698,269.973927735,1648.00198749,-2.26293739445e-05,0.000167037500963,-74.2188894062,-39.1010123834,-10.3076344244,-9.58090112931,0.000524811857765,-80.4192574716,-35.1181671281
29.4,1163.45449084,202.558701095,1669.23213851,-1.94862963044e-05,0.000168636279981,-88.6621675325,-54.0166178789,-10.8277003804,-6.57945023144,0.000520043191666,-83.4207036008,-34.6458116764
29.5,1141.91800104,183.919116799,1670.68673082,-1.83783323992e-05,0.000168680315225,-92.4310803174,-58.1832081011,-10.3723337714,-6.46871686964,0.000520761840057,-83.5314327737,-34.2481332371
29.6,1144.61694162,112.42231323,1598.27849525,-1.37965703581e-05,0.000163125108017,-92.431069531,-62.653877669,-0.743099689036,-17.4241566367,0.000552741335958,-72.5759450374,-29.7775596077
29.7,1134.44627847,60.6940307232,1529.63331641,2.15581622013e-06,0.000164688038832,-92.4299230041,-66.441259371,7.42279046599,-26.7192119731,0.000580004623168,-63.2808490478,-25.9891265687
29.8,1138.77055008,52.1387705087,1476.04759434,-3.04155922554e-05,0.000146237315717,-91.8298240608,-66.3796187478,11.7229677943,-33.9962329183,0.000670397813723,-56.0038205699,-25.4507823896
29.9,1138.44008666,56.3425903921,1344.7585384,-1.93978527047e-05,0.000144704645269,-90.2949128632,-66.2219616979,22.7214495855,-52.6085310283,0.000901594758515,-37.3915031935,-24.0738697185
30.0,1136.62137399,61.1226139224,1321.20798716,4.65325259153e-07,0.000152185865371,-89.9998051966,-66.1916503906,24.8360290527,-56.1869506836,0.000946044921875,-33.813079834,-23.8091430664
30.1,1136.62137399,61.1226139224,1321.20798716,4.65325259153e-07,0.000152185865371,-89.9998051966,-66.1916503906,24.8360290527,-56.1869506836,0.000946044921875,-33.813079834,-23.8091430664
30.2,1136.62137399,61.1226139224,1321.20798716,4.65325259153e-07,0.000152185865371,-89.9998051966,-66.1916503906,24.8360290527,-56.1869506836,0.000946044921875,-33.813079834,-23.8091430664
30.3,1136.62137399,61.1226139224,1321.20798716,4.65325259153e-07,0.000152185865371,-89.9998051966,-66.1916503906,24.8360290527,-56.1869506836,0.000946044921875,-33.813079834,-23.8091430664
30.4,1135.58688944,60.9300347727,1419.89983989,1.01087581208e-05,0.000146202980596,-91.1504794224,-66.3097839355,14.9151611328,-42.2470397949,0.000701904296875,-47.7529907227,-24.8413696289
30.5,1134.60600667,60.7473692346,1513.47933028,1.12698483469e-05,0.000170811066716,-92.2415517379,-66.4219055176,8.27755737305,-28.9812011719,0.000579833984375,-61.0188598633,-25.8201293945
30.6,1140.3669527,72.9625954535,1538.58382496,1.22082339007e-05,0.000161796266076,-93.7319470661,-65.2275786581,5.88445490842,-25.6086516457,0.000562549032859,-64.391424711,-28.5048137854
30.7,1169.61607109,179.110988722,1601.2961366,7.79457894214e-05,0.000164126956028,-104.429958009,-55.2457771539,-6.69947043649,-16.5887983463,0.000420404222418,-73.4114040089,-49.1845031126
30.8,1139.35135209,358.446603419,1665.32154015,5.88505637379e-05,0.000199793790404,-123.196592574,-37.7354378258,-28.7745240004,-0.765933916695,0.000171050048873,-89.2344894682,-85.4613592661
30.9,1099.51824653,421.040199243,1674.58894071,-3.19430611737e-06,0.000174335039736,-131.383358175,-30.0966794772,-38.4046057794,6.13667576409,6.22711018048e-05,-96.1371955717,-101.286874272
